,texto,tokens
521,unidos y trabajando en equipo lograremos construir un acuerdo que nos permita seguir con los buenos gobiernos para jalisco y méxico ánimo vamos con todo jalisco,"['unidos', 'y', 'trabajando', 'en', 'equipo', 'lograremos', 'construir', 'un', 'acuerdo', 'que', 'nos', 'permita', 'seguir', 'con', 'los', 'buenos', 'gobiernos', 'para', 'jalisco', 'y', 'méxico', 'ánimo', 'vamos', 'con', 'todo', 'jalisco']"
524,en jalisco tenemos grandes exponentes en la charrería les presentó al equipo de escaramuza huitzquilic de san martín de hidalgo fue un gusto conocerlas un saludo hasta san martín ánimo jalisco,"['en', 'jalisco', 'tenemos', 'grandes', 'exponentes', 'en', 'la', 'charrería', 'les', 'presentó', 'al', 'equipo', 'de', 'escaramuza', 'huitzquilic', 'de', 'san', 'martín', 'de', 'hidalgo', 'fue', 'un', 'gusto', 'conocerlas', 'un', 'saludo', 'hasta', 'san', 'martín', 'ánimo', 'jalisco']"
536,qué increíble cierre del akron wta 1000 vivimos esta tarde la gran final de dobles culminó con la victoria de storm hunter y elise mertens mientras que se proclamó campeona después de un emocionante enfrentamiento con mi reconocimiento y felicitación para estas grandes deportistas durante una semana se convirtió en la capital del tenis latinoamericano gracias al wta 1000 la segunda edición fue todo un éxito y un espectáculo deportivo con emocionantes encuentros de las mejores tenistas del mundoánimo guadalajara,"['qué', 'increíble', 'cierre', 'del', 'akron', 'wta', '1000', 'vivimos', 'esta', 'tarde', 'la', 'gran', 'final', 'de', 'dobles', 'culminó', 'con', 'la', 'victoria', 'de', 'storm', 'hunter', 'y', 'elise', 'mertens', 'mientras', 'que', 'se', 'proclamó', 'campeona', 'después', 'de', 'un', 'emocionante', 'enfrentamiento', 'con', 'mi', 'reconocimiento', 'y', 'felicitación', 'para', 'estas', 'grandes', 'deportistas', 'durante', 'una', 'semana', 'se', 'convirtió', 'en', 'la', 'capital', 'del', 'tenis', 'latinoamericano', 'gracias', 'al', 'wta', '1000', 'la', 'segunda', 'edición', 'fue', 'todo', 'un', 'éxito', 'y', 'un', 'espectáculo', 'deportivo', 'con', 'emocionantes', 'encuentros', 'de', 'las', 'mejores', 'tenistas', 'del', 'mundoánimo', 'guadalajara']"
539,venimos en familia a disfrutar de la gran final del akron wta 1000 2023 un evento deportivo de talla internacional que llegó a la ciudad para quedarse ánimo wta,"['venimos', 'en', 'familia', 'a', 'disfrutar', 'de', 'la', 'gran', 'final', 'del', 'akron', 'wta', '1000', '2023', 'un', 'evento', 'deportivo', 'de', 'talla', 'internacional', 'que', 'llegó', 'a', 'la', 'ciudad', 'para', 'quedarse', 'ánimo', 'wta']"
542,les comparto una gran noticia hoy acompañamos al gobernador a la reinauguración del centro integral de oncología y hematología pediátrica en los pisos 7 y 8 del hospital civil nuevo un área para la atención especializada a niñas y niños que luchan contra el cáncer cada año el hospital civil nuevo atiende a 290 casos de niñas y niños con cáncer además de dar seguimiento a más de 1500 pacientes uno de los objetivos de esta intervención es atender a más pequeños por año y elevar el nivel de supervivencia a más del 90 mi reconocimiento y felicitación al gobernador enrique alfaro a su esposa y coordinadora del voluntariado del así como a todo el equipo del sistema de asistencia social jalisco pero muy en especial al dr fernando sánchez zubieta así como a todas y todos los médicos que trabajan día a día en beneficio de la salud de la niñezeste es el principal legado alcaldiano que podemos tener el poder ayudar a los demás con nuestra unidad y compromiso estamos construyendo un mejor futuro para las familias afectadas por el cáncer infantil ánimo guadalajara,"['les', 'comparto', 'una', 'gran', 'noticia', 'hoy', 'acompañamos', 'al', 'gobernador', 'a', 'la', 'reinauguración', 'del', 'centro', 'integral', 'de', 'oncología', 'y', 'hematología', 'pediátrica', 'en', 'los', 'pisos', '7', 'y', '8', 'del', 'hospital', 'civil', 'nuevo', 'un', 'área', 'para', 'la', 'atención', 'especializada', 'a', 'niñas', 'y', 'niños', 'que', 'luchan', 'contra', 'el', 'cáncer', 'cada', 'año', 'el', 'hospital', 'civil', 'nuevo', 'atiende', 'a', '290', 'casos', 'de', 'niñas', 'y', 'niños', 'con', 'cáncer', 'además', 'de', 'dar', 'seguimiento', 'a', 'más', 'de', '1500', 'pacientes', 'uno', 'de', 'los', 'objetivos', 'de', 'esta', 'intervención', 'es', 'atender', 'a', 'más', 'pequeños', 'por', 'año', 'y', 'elevar', 'el', 'nivel', 'de', 'supervivencia', 'a', 'más', 'del', '90', 'mi', 'reconocimiento', 'y', 'felicitación', 'al', 'gobernador', 'enrique', 'alfaro', 'a', 'su', 'esposa', 'y', 'coordinadora', 'del', 'voluntariado', 'del', 'así', 'como', 'a', 'todo', 'el', 'equipo', 'del', 'sistema', 'de', 'asistencia', 'social', 'jalisco', 'pero', 'muy', 'en', 'especial', 'al', 'dr', 'fernando', 'sánchez', 'zubieta', 'así', 'como', 'a', 'todas', 'y', 'todos', 'los', 'médicos', 'que', 'trabajan', 'día', 'a', 'día', 'en', 'beneficio', 'de', 'la', 'salud', 'de', 'la', 'niñezeste', 'es', 'el', 'principal', 'legado', 'alcaldiano', 'que', 'podemos', 'tener', 'el', 'poder', 'ayudar', 'a', 'los', 'demás', 'con', 'nuestra', 'unidad', 'y', 'compromiso', 'estamos', 'construyendo', 'un', 'mejor', 'futuro', 'para', 'las', 'familias', 'afectadas', 'por', 'el', 'cáncer', 'infantil', 'ánimo', 'guadalajara']"
548,esta tarde disfrutamos de la semifinal del con la compañía del gobernador el alcalde de zapopan y el secretario de asistencia social de jalisco las tenistas y nos regalaron un emocionante encuentro y felicitamos a por avanzar a la final sin duda nuestra ciudad es un epicentro de grandes eventos deportivos ánimo guadalajara,"['esta', 'tarde', 'disfrutamos', 'de', 'la', 'semifinal', 'del', 'con', 'la', 'compañía', 'del', 'gobernador', 'el', 'alcalde', 'de', 'zapopan', 'y', 'el', 'secretario', 'de', 'asistencia', 'social', 'de', 'jalisco', 'las', 'tenistas', 'y', 'nos', 'regalaron', 'un', 'emocionante', 'encuentro', 'y', 'felicitamos', 'a', 'por', 'avanzar', 'a', 'la', 'final', 'sin', 'duda', 'nuestra', 'ciudad', 'es', 'un', 'epicentro', 'de', 'grandes', 'eventos', 'deportivos', 'ánimo', 'guadalajara']"
554,fue un honor recibir en guadalajara a la gran estrella mundial de tenis gabriela sabatini es considerada la máxima campeona del tenis latinoamericanogaby sabatini vino a presenciar y participar en el torneo wta 1000 y sin duda es un gran ejemplo y motivación para las próximas generaciones de tenistasánimo gdlopenakron,"['fue', 'un', 'honor', 'recibir', 'en', 'guadalajara', 'a', 'la', 'gran', 'estrella', 'mundial', 'de', 'tenis', 'gabriela', 'sabatini', 'es', 'considerada', 'la', 'máxima', 'campeona', 'del', 'tenis', 'latinoamericanogaby', 'sabatini', 'vino', 'a', 'presenciar', 'y', 'participar', 'en', 'el', 'torneo', 'wta', '1000', 'y', 'sin', 'duda', 'es', 'un', 'gran', 'ejemplo', 'y', 'motivación', 'para', 'las', 'próximas', 'generaciones', 'de', 'tenistasánimo', 'gdlopenakron']"
557,miren que bonito quedó el mercado reforma con la rehabilitación que le hicimos con el programa mercado las obras realizadas fueron pisos de concreto y adoquín red hidráulica sanitaria y eléctrica cambio de medidores tomas y descargas cisterna de 10000 lts y tres tinacos de 1100 lts pisos de concreto lavado área para basura impermeabilización multitecho alumbrado interior postes con faroles crucero seguro y mucho más el renovado mercado reforma es testimonio de nuestra visión de ciudad en donde cada espacio sea un parque una plaza un centro cultural o un mercado refleje el espíritu de nuestra gente trabajadora ánimo mi,"['miren', 'que', 'bonito', 'quedó', 'el', 'mercado', 'reforma', 'con', 'la', 'rehabilitación', 'que', 'le', 'hicimos', 'con', 'el', 'programa', 'mercado', 'las', 'obras', 'realizadas', 'fueron', 'pisos', 'de', 'concreto', 'y', 'adoquín', 'red', 'hidráulica', 'sanitaria', 'y', 'eléctrica', 'cambio', 'de', 'medidores', 'tomas', 'y', 'descargas', 'cisterna', 'de', '10000', 'lts', 'y', 'tres', 'tinacos', 'de', '1100', 'lts', 'pisos', 'de', 'concreto', 'lavado', 'área', 'para', 'basura', 'impermeabilización', 'multitecho', 'alumbrado', 'interior', 'postes', 'con', 'faroles', 'crucero', 'seguro', 'y', 'mucho', 'más', 'el', 'renovado', 'mercado', 'reforma', 'es', 'testimonio', 'de', 'nuestra', 'visión', 'de', 'ciudad', 'en', 'donde', 'cada', 'espacio', 'sea', 'un', 'parque', 'una', 'plaza', 'un', 'centro', 'cultural', 'o', 'un', 'mercado', 'refleje', 'el', 'espíritu', 'de', 'nuestra', 'gente', 'trabajadora', 'ánimo', 'mi']"
560,los esperamos este viernes 22 sábado 23 y domingo 24 en en plaza liberación expoemprendedelaperla,"['los', 'esperamos', 'este', 'viernes', '22', 'sábado', '23', 'y', 'domingo', '24', 'en', 'en', 'plaza', 'liberación', 'expoemprendedelaperla']"
569,fue un honor recibir en la capital de a presidentas y presidentes municipales de diferentes municipios del estado quienes vinieron a recibir los apoyos del programa de cocinas con este programa estatal se beneficia a 122 escuelas de 66 municipios de jalisco entre ellos guadalajara con equipo de cocina completo para acondicionar un espacio de cocina menutre y puedan preparar desayunos escolares para las niñas y niños del plantel mi reconocimiento al y al sistema de asistencia social del estado de jalisco seguiremos haciendo equipo en beneficio de la niñez para un futuro con mejores y más oportunidades ánimo jalisco,"['fue', 'un', 'honor', 'recibir', 'en', 'la', 'capital', 'de', 'a', 'presidentas', 'y', 'presidentes', 'municipales', 'de', 'diferentes', 'municipios', 'del', 'estado', 'quienes', 'vinieron', 'a', 'recibir', 'los', 'apoyos', 'del', 'programa', 'de', 'cocinas', 'con', 'este', 'programa', 'estatal', 'se', 'beneficia', 'a', '122', 'escuelas', 'de', '66', 'municipios', 'de', 'jalisco', 'entre', 'ellos', 'guadalajara', 'con', 'equipo', 'de', 'cocina', 'completo', 'para', 'acondicionar', 'un', 'espacio', 'de', 'cocina', 'menutre', 'y', 'puedan', 'preparar', 'desayunos', 'escolares', 'para', 'las', 'niñas', 'y', 'niños', 'del', 'plantel', 'mi', 'reconocimiento', 'al', 'y', 'al', 'sistema', 'de', 'asistencia', 'social', 'del', 'estado', 'de', 'jalisco', 'seguiremos', 'haciendo', 'equipo', 'en', 'beneficio', 'de', 'la', 'niñez', 'para', 'un', 'futuro', 'con', 'mejores', 'y', 'más', 'oportunidades', 'ánimo', 'jalisco']"
572,me dio mucho gusto encontrarme a las y los estudiantes de la secundaria no 56 mixta juana de asbaje quienes son parte del grupo musical de la escuela llamado mariachi juvenil asbajequé chido que también desde las escuelas promuevan la cultura y el arte en las juventudesánimo guadalajara,"['me', 'dio', 'mucho', 'gusto', 'encontrarme', 'a', 'las', 'y', 'los', 'estudiantes', 'de', 'la', 'secundaria', 'no', '56', 'mixta', 'juana', 'de', 'asbaje', 'quienes', 'son', 'parte', 'del', 'grupo', 'musical', 'de', 'la', 'escuela', 'llamado', 'mariachi', 'juvenil', 'asbajequé', 'chido', 'que', 'también', 'desde', 'las', 'escuelas', 'promuevan', 'la', 'cultura', 'y', 'el', 'arte', 'en', 'las', 'juventudesánimo', 'guadalajara']"
575,una de mis mayores motivaciones para trabajar bien y de buenas es la sonrisa de las niñas y los niños así lo seguiremos haciendo para brindarles una ciudad cada vez mejor ánimo guadalajara,"['una', 'de', 'mis', 'mayores', 'motivaciones', 'para', 'trabajar', 'bien', 'y', 'de', 'buenas', 'es', 'la', 'sonrisa', 'de', 'las', 'niñas', 'y', 'los', 'niños', 'así', 'lo', 'seguiremos', 'haciendo', 'para', 'brindarles', 'una', 'ciudad', 'cada', 'vez', 'mejor', 'ánimo', 'guadalajara']"
581,los mercados son el corazón de los barrios tapatíos por ello trabajamos para que estén más chulos que nunca con la renovación del mercado reforma ahora las y los vecinos de la colonia la perla cuentan con un espacio rehabilitado con la construcción de pisos de concreto lavado red hidráulica sanitaria y eléctrica tomas y descargas área para basura muro de colindancia en azotea crucero seguro oficina de administración y bodega suministro y colocación de cisterna de 10000 litros y tres tinacos de 1100 litros además este inmueble histórico fue impermeabilizado se colocó multitecho alumbrado domos ventanas cortinas de ingreso pintura baños y se realizó poda de árboles gracias al programa mi mercado se intervinieron tres ejes mi mercado conectado con conexión wifi marketplace y bicicletas mi mercado crece con créditos blandos y terminales electrónicas y mi mercado lindo con remodelación y nueva imagen para locales a la entrega de estas obras asistieron el alcalde el director de obras públicas el director de mercados municipales autoridades vecinos y comerciantes en guadalajara continuamos con la recuperación de espacios que impulsen la economía de las familias guadalajara,"['los', 'mercados', 'son', 'el', 'corazón', 'de', 'los', 'barrios', 'tapatíos', 'por', 'ello', 'trabajamos', 'para', 'que', 'estén', 'más', 'chulos', 'que', 'nunca', 'con', 'la', 'renovación', 'del', 'mercado', 'reforma', 'ahora', 'las', 'y', 'los', 'vecinos', 'de', 'la', 'colonia', 'la', 'perla', 'cuentan', 'con', 'un', 'espacio', 'rehabilitado', 'con', 'la', 'construcción', 'de', 'pisos', 'de', 'concreto', 'lavado', 'red', 'hidráulica', 'sanitaria', 'y', 'eléctrica', 'tomas', 'y', 'descargas', 'área', 'para', 'basura', 'muro', 'de', 'colindancia', 'en', 'azotea', 'crucero', 'seguro', 'oficina', 'de', 'administración', 'y', 'bodega', 'suministro', 'y', 'colocación', 'de', 'cisterna', 'de', '10000', 'litros', 'y', 'tres', 'tinacos', 'de', '1100', 'litros', 'además', 'este', 'inmueble', 'histórico', 'fue', 'impermeabilizado', 'se', 'colocó', 'multitecho', 'alumbrado', 'domos', 'ventanas', 'cortinas', 'de', 'ingreso', 'pintura', 'baños', 'y', 'se', 'realizó', 'poda', 'de', 'árboles', 'gracias', 'al', 'programa', 'mi', 'mercado', 'se', 'intervinieron', 'tres', 'ejes', 'mi', 'mercado', 'conectado', 'con', 'conexión', 'wifi', 'marketplace', 'y', 'bicicletas', 'mi', 'mercado', 'crece', 'con', 'créditos', 'blandos', 'y', 'terminales', 'electrónicas', 'y', 'mi', 'mercado', 'lindo', 'con', 'remodelación', 'y', 'nueva', 'imagen', 'para', 'locales', 'a', 'la', 'entrega', 'de', 'estas', 'obras', 'asistieron', 'el', 'alcalde', 'el', 'director', 'de', 'obras', 'públicas', 'el', 'director', 'de', 'mercados', 'municipales', 'autoridades', 'vecinos', 'y', 'comerciantes', 'en', 'guadalajara', 'continuamos', 'con', 'la', 'recuperación', 'de', 'espacios', 'que', 'impulsen', 'la', 'economía', 'de', 'las', 'familias', 'guadalajara']"
584,atención amantes de la música mañana es la final guerra de bandas de nuestro evento conoce a los finalistas que llenarán el escenario de talento y pasión a partir de las 11 am en plaza liberación no te lo pierdas emprendejovendelaperla,"['atención', 'amantes', 'de', 'la', 'música', 'mañana', 'es', 'la', 'final', 'guerra', 'de', 'bandas', 'de', 'nuestro', 'evento', 'conoce', 'a', 'los', 'finalistas', 'que', 'llenarán', 'el', 'escenario', 'de', 'talento', 'y', 'pasión', 'a', 'partir', 'de', 'las', '11', 'am', 'en', 'plaza', 'liberación', 'no', 'te', 'lo', 'pierdas', 'emprendejovendelaperla']"
587,la magia del programa mi mercado llegó hasta la colonia la perla con la rehabilitación del mercado reforma hemos renovado su infraestructura desde una nueva red hidráulica eléctrica y sanitaria y mejoramos las áreas comunes para el embellecimiento de su imagen todo ello pensando en darles un espacio digno a los locatarios vecinos o ciudadanos que visitan el mercado estamos remodelando los mercados municipales con la lógica de apoyar al comercio barrial de guadalajara agradezco la confianza y paciencia de cada comerciante y habitante del barrio de la perla sigamos trabajando unidos por una ciudad más próspera y sustentable ánimo mimercado,"['la', 'magia', 'del', 'programa', 'mi', 'mercado', 'llegó', 'hasta', 'la', 'colonia', 'la', 'perla', 'con', 'la', 'rehabilitación', 'del', 'mercado', 'reforma', 'hemos', 'renovado', 'su', 'infraestructura', 'desde', 'una', 'nueva', 'red', 'hidráulica', 'eléctrica', 'y', 'sanitaria', 'y', 'mejoramos', 'las', 'áreas', 'comunes', 'para', 'el', 'embellecimiento', 'de', 'su', 'imagen', 'todo', 'ello', 'pensando', 'en', 'darles', 'un', 'espacio', 'digno', 'a', 'los', 'locatarios', 'vecinos', 'o', 'ciudadanos', 'que', 'visitan', 'el', 'mercado', 'estamos', 'remodelando', 'los', 'mercados', 'municipales', 'con', 'la', 'lógica', 'de', 'apoyar', 'al', 'comercio', 'barrial', 'de', 'guadalajara', 'agradezco', 'la', 'confianza', 'y', 'paciencia', 'de', 'cada', 'comerciante', 'y', 'habitante', 'del', 'barrio', 'de', 'la', 'perla', 'sigamos', 'trabajando', 'unidos', 'por', 'una', 'ciudad', 'más', 'próspera', 'y', 'sustentable', 'ánimo', 'mimercado']"
