"css-4rbku5 href","css-9pa8cd src","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 href 7","css-9pa8cd src 2","css-901oao 8","css-4rbku5 href 12","css-901oao 9","css-901oao 10","css-4rbku5 href 13","css-901oao 11","r-4qtqp9 src","css-901oao 12","css-901oao 13","css-4rbku5 href 17","css-901oao 14","css-901oao 15","css-901oao 19"
"https://twitter.com/Egaro1973","https://pbs.twimg.com/profile_images/468656457924501504/pEtG9DKG_normal.jpeg","Edgar Glez.","@Egaro1973","·","https://twitter.com/Egaro1973/status/1712167574044364878","11 oct.","CHINGUEN A SU MADRE LOS DOS!!!","","","","","","","","","2","https://twitter.com/Egaro1973/status/1712167574044364878/analytics","18","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","https://twitter.com/DelToroIsmael_","@DelToroIsmael_","","y"
"https://twitter.com/Cir_cristobal","https://pbs.twimg.com/profile_images/3508573415/c3a916832cd8f56fe16b710567ec3310_normal.jpeg","Cristóbal Izaguirre","@Cir_cristobal","·","https://twitter.com/Cir_cristobal/status/1712160395266244963","11 oct.","Puros delincuentes llegaron de","@PabloLemusN","https://twitter.com/PabloLemusN","a robar las arcas de Zapopan y Guadalajara, solo le rinde cuentas (mochadas) a sus ladrones jefes","@MovCiudadanoJal","https://twitter.com/MovCiudadanoJal","y","","","","https://twitter.com/Cir_cristobal/status/1712160395266244963/analytics","39","","","","","","","","","",""
"https://twitter.com/anvader_a","https://pbs.twimg.com/profile_images/1660671195941928961/MVzbbd2v_normal.jpg","ANVADER","@anvader_a","·","https://twitter.com/anvader_a/status/1712148397447401550","11 oct.","Gracias por el seguimiento!","","","","@felixgastelum1","https://twitter.com/felixgastelum1","","","","1","https://twitter.com/anvader_a/status/1712148397447401550/analytics","18","Respondiendo a","https://twitter.com/felixgastelum1","@felixgastelum1","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 4 más",""
"https://twitter.com/DrAlexiTOC","https://pbs.twimg.com/profile_images/960301335135440896/WuYJkY-I_normal.jpg","Alejandro Martínez","@DrAlexiTOC","·","https://twitter.com/DrAlexiTOC/status/1712147189965652056","11 oct.","señores, mucha inseguridad, muchas desapariciones, otro compañero más.","@PabloLemusN","https://twitter.com/PabloLemusN","","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","","https://twitter.com/DrAlexiTOC/status/1712147189965652056/photo/1","https://pbs.twimg.com/media/F8LEy8RWgAAJOfn?format=jpg&name=small","","https://twitter.com/DrAlexiTOC/status/1712147189965652056/analytics","2","","","","","","","","","",""
"https://twitter.com/felixgastelum1","https://pbs.twimg.com/profile_images/1453358324754362372/C24hKQ-L_normal.jpg","Félix Gastelum","@felixgastelum1","·","https://twitter.com/felixgastelum1/status/1712145713860051236","11 oct.","Hola, el reporte ya quedó atendido, anexo evidencia. Muchas gracias por tus reportes.","","","","","","","https://twitter.com/felixgastelum1/status/1712145713860051236/photo/1","https://pbs.twimg.com/media/F8LCrj1WsAAn2Ay?format=jpg&name=small","1","https://twitter.com/felixgastelum1/status/1712145713860051236/analytics","33","Respondiendo a","https://twitter.com/anvader_a","@anvader_a","","1","1","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 4 más",""
"https://twitter.com/HugoRey58700442","https://pbs.twimg.com/profile_images/1595981448808366082/o3_mY37h_normal.png","Hugo Reynoso","@HugoRey58700442","·","https://twitter.com/HugoRey58700442/status/1712141956988514535","11 oct.","No ch%12en, de por sí esté pe£¢lon a saqueado a Jalisco se imaginan lo que pasaría a México","","","","","","","","","","https://twitter.com/HugoRey58700442/status/1712141956988514535/analytics","5","En respuesta a","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","","","@EnriqueAlfaroR","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/adrianno1105","https://pbs.twimg.com/profile_images/1103697565407760384/t7Unb9xm_normal.jpg","Adrianopolus","@adrianno1105","·","https://twitter.com/adrianno1105/status/1712141738196840717","11 oct.","voy por el coordenada y voy por","@PabloLemusN","https://twitter.com/PabloLemusN","Saludos","","","","","","","https://twitter.com/adrianno1105/status/1712141738196840717/analytics","130","En respuesta a","https://twitter.com/goliveros","@goliveros","","","","https://twitter.com/TecateCRDNDA","@TecateCRDNDA","","y"
"https://twitter.com/xiuocelotzin","https://pbs.twimg.com/profile_images/1050170529850699778/-O9WIFJi_normal.jpg","Salvador Nolasco F","@xiuocelotzin","·","https://twitter.com/xiuocelotzin/status/1712136290173669816","11 oct.","Empiecen con","@PabloLemusN","https://twitter.com/PabloLemusN",",","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","","https://twitter.com/PabloLemusN/status/1711841674542846237/photo/1","https://pbs.twimg.com/media/F8Gu7HXXUAAYBf-?format=jpg&name=small","","https://twitter.com/xiuocelotzin/status/1712136290173669816/analytics","10","","","","","","","","","",""
"https://twitter.com/laearam","https://pbs.twimg.com/profile_images/1664894511623831552/3BzSpWg7_normal.jpg","Aram BV","@laearam","·","https://twitter.com/laearam/status/1712135797376192786","11 oct.","cuantos meses mas vamos a seguir con este desmadre en constituyentes y 16 de septiembre, es increible que dejen abierto y se vayan a otros lados a seguir abriendo en lugar de terminar lo que abrieron , no nomas es hacer obra por hacer hay que tener empatia","@PabloLemusN","https://twitter.com/PabloLemusN","","","","","","","1","https://twitter.com/laearam/status/1712135797376192786/analytics","274","","","","","1","","","","",""
"https://twitter.com/Ivanagraz_a","https://pbs.twimg.com/profile_images/626837677178904576/MUPdMMay_normal.jpg","Ivan Alejandro","@Ivanagraz_a","·","https://twitter.com/Ivanagraz_a/status/1712132197455413672","11 oct.","Por favor hagan algo, está horrible toda la zona","","","","","","","","","1","https://twitter.com/Ivanagraz_a/status/1712132197455413672/analytics","23","Respondiendo a","https://twitter.com/siapagdl","@siapagdl","https://abs-0.twimg.com/emoji/v2/svg/1f615.svg","1","","https://twitter.com/PatyLangle","@PatyLangle","y 3 más",""
"https://twitter.com/afondoJAL","https://pbs.twimg.com/profile_images/983211367531294721/3lFXZ-oV_normal.jpg","Expedientes A Fondo","@afondoJAL","·","https://twitter.com/afondoJAL/status/1712130629716902277","11 oct.","Paz en","@PabloLemusN","https://twitter.com/PabloLemusN",": va","@MovCiudadanoJal","https://twitter.com/MovCiudadanoJal","con","","","","https://twitter.com/afondoJAL/status/1712130629716902277/analytics","121","nto-ciudadano-va-ismael-del-toro-con-pablo-lemus-a-palacio-pero-candidata-seria-mujer/","","…","","","","","0:16","","https://"
"https://twitter.com/Ubique_Italy","https://pbs.twimg.com/profile_images/1597920578228588544/aUhU9dlc_normal.jpg","Ubique Italy","@Ubique_Italy","Exquisitely handcrafted from sustainably sourced full grain Italian leather. The Classic Collection. Full wrap AirPods case. Now available.","https://twitter.com/Ubique_Italy/status/1700382646113870010/analytics","","2","#Ubique_Italy","https://ubiqueitaly.com/en-us/products/airpods-pro-2nd-generation?twclid=24cqyochsklc7fmljp0gd85d63","6","","https://twitter.com/hashtag/Ubique_Italy?src=hashtag_click","117","https://ubiqueitaly.com/en-us/products/airpods-pro-2nd-generation?twclid=24cqyochsklc7fmljp0gd85d63","https://pbs.twimg.com/media/Fznjg87XgAEF3to?format=jpg&name=120x120","Promocionado","","Diapositiva 1 de 4: carrusel","","","","","","","","","",""
"https://twitter.com/AntonioR199","https://pbs.twimg.com/profile_images/1573456639855919104/F545l4Mm_normal.png","Angel","@AntonioR199","·","https://twitter.com/AntonioR199/status/1712130059220160877","11 oct.","Movimiento naranja","","","","","","","","","","https://twitter.com/AntonioR199/status/1712130059220160877/analytics","24","Respondiendo a","https://twitter.com/anvader_a","@anvader_a","https://abs-0.twimg.com/emoji/v2/svg/1f64c-1f3fb.svg","","","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","y 5 más",""
"https://twitter.com/PatyLangle","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Paty LANGLE","@PatyLangle","·","https://twitter.com/PatyLangle/status/1712127500174688280","11 oct.","Av acueducto 1666 entre av Del Valle y av acueducto enfrente de comex y otra dirección, por la misma calle antes de entrar al coto av acueducto 2208 enfrente","","","","","","","","","1","https://twitter.com/PatyLangle/status/1712127500174688280/analytics","44","Respondiendo a","https://twitter.com/siapagdl","@siapagdl","","","","https://twitter.com/PabloLemusN","@PabloLemusN","y 2 más",""
"https://twitter.com/ArquitectosCd","https://pbs.twimg.com/profile_images/1699214890945372160/4pjVyfJf_normal.jpg","Arquitectos por la Ciudad","@ArquitectosCd","·","https://twitter.com/ArquitectosCd/status/1712126570054271011","11 oct.","El Arquitecto","@PabloLemusN","https://twitter.com/PabloLemusN","y nuestro grupo, tuvimos la oportunidad de reunirnos con el Alcalde de Zapopan y su equipo de trabajo donde platicamos del parque de las niñas y niños, por el cual recibió este reconocimiento.","@carlosemgtz","https://twitter.com/carlosemgtz","","https://twitter.com/ArquitectosCd/status/1712126570054271011/photo/1","https://pbs.twimg.com/media/F8KyCf1X0AAwJd6?format=jpg&name=small","2","https://twitter.com/ArquitectosCd/status/1712126570054271011/analytics","90","","","","","2","","","","",""
"https://twitter.com/siapagdl","https://pbs.twimg.com/profile_images/1601195272578678790/tFt1MOSd_normal.jpg","Siapagdl","@siapagdl","·","https://twitter.com/siapagdl/status/1712123862392115279","11 oct.","Buen día, Paty, nos puedes compartir ubicación","","","calles, cruces y numeral o punto de referencia por favor.  Quedamos pendientes de tu información.","","","","","","2","https://twitter.com/siapagdl/status/1712123862392115279/analytics","60","Respondiendo a","https://twitter.com/PatyLangle","@PatyLangle","https://abs-0.twimg.com/emoji/v2/svg/1f4cd.svg","","","https://twitter.com/PabloLemusN","@PabloLemusN","y 2 más",""
"https://twitter.com/xiuocelotzin","https://pbs.twimg.com/profile_images/1050170529850699778/-O9WIFJi_normal.jpg","Salvador Nolasco F","@xiuocelotzin","·","https://twitter.com/xiuocelotzin/status/1712123348774482419","11 oct.","Cuanto le costará al erario","@PabloLemusN","https://twitter.com/PabloLemusN","?","","","","","","3","https://twitter.com/xiuocelotzin/status/1712123348774482419/analytics","8","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","https://twitter.com/F1fanzonemx","@F1fanzonemx","","y"
"https://twitter.com/carlos58423844","https://pbs.twimg.com/profile_images/1556075909215666178/LJL54VFg_normal.jpg","carlos","@carlos58423844","·","https://twitter.com/carlos58423844/status/1712123138140467442","11 oct.","Par de ratas enanas","","","","","","","","","1","https://twitter.com/carlos58423844/status/1712123138140467442/analytics","17","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f92e.svg","","","https://twitter.com/DelToroIsmael_","@DelToroIsmael_","","y"
"https://twitter.com/PatyLangle","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Paty LANGLE","@PatyLangle","·","https://twitter.com/PatyLangle/status/1712122625324130616","11 oct.","En av acueducto y av Del Valle en jardines Del Valle y más adelante, jardines Del Valle deldejaron unos baches  URGENTE arreglarlo no se puede pasar","@PabloLemusN","https://twitter.com/PabloLemusN","","@Trafico_ZMG","https://twitter.com/Trafico_ZMG","","https://twitter.com/PatyLangle/status/1712122625324130616/photo/1","https://pbs.twimg.com/media/F8KuZ5abQAEufRa?format=jpg&name=360x360","1","https://twitter.com/PatyLangle/status/1712122625324130616/analytics","86","","","","","","","","","",""
"https://twitter.com/PatyLangle","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Paty LANGLE","@PatyLangle","·","https://twitter.com/PatyLangle/status/1712120906095702017","11 oct.","Jardines Del Valle está horrible por tantos hoyos que dejaron en su proyecto de alcantarillado URGENTE solucionarlo no se puede pasar!!!","@PabloLemusN","https://twitter.com/PabloLemusN","","@Trafico_ZMG","https://twitter.com/Trafico_ZMG","","https://twitter.com/PatyLangle/status/1712120906095702017/photo/1","https://pbs.twimg.com/media/F8Ks4DNb0AAmd65?format=jpg&name=360x360","1","https://twitter.com/PatyLangle/status/1712120906095702017/analytics","976","","","","","3","1","","","",""
"https://twitter.com/jpabloortiz","https://pbs.twimg.com/profile_images/1709997883/uknEI6sk_normal","Juan Pablo Ortiz","@jpabloortiz","·","https://twitter.com/jpabloortiz/status/1712120832414081070","11 oct.","Urgente terminar obra en Juan Palomar, o en su caso, asignar carril de sentido opuesto para mayor flujo vehicular","@PabloLemusN","https://twitter.com/PabloLemusN","","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","","https://twitter.com/jpabloortiz/status/1712120832414081070/photo/1","https://pbs.twimg.com/media/F8Ksu8AXoAEAspp?format=jpg&name=small","1","https://twitter.com/jpabloortiz/status/1712120832414081070/analytics","63","","","","","","","","","",""
"https://twitter.com/vickerfau","https://pbs.twimg.com/profile_images/740339095625302016/i6Nbr4j0_normal.jpg","vic","@vickerfau","·","https://twitter.com/vickerfau/status/1712118900635193705","11 oct.","Señor Lemus con todo respeto mejor no endeudar a Jalisco y mejorar los servicios","","","","","","","","","1","https://twitter.com/vickerfau/status/1712118900635193705/analytics","7","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","https://twitter.com/F1fanzonemx","@F1fanzonemx","","y"
"https://twitter.com/anvader_a","https://pbs.twimg.com/profile_images/1660671195941928961/MVzbbd2v_normal.jpg","ANVADER","@anvader_a","·","https://twitter.com/anvader_a/status/1712118389332754553","11 oct.","Gracias","","","Continúo atenta a la situación","@felixgastelum1","https://twitter.com/felixgastelum1","","","","1","https://twitter.com/anvader_a/status/1712118389332754553/analytics","43","Respondiendo a","https://twitter.com/felixgastelum1","@felixgastelum1","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 4 más",""
"https://twitter.com/felixgastelum1","https://pbs.twimg.com/profile_images/1453358324754362372/C24hKQ-L_normal.jpg","Félix Gastelum","@felixgastelum1","·","https://twitter.com/felixgastelum1/status/1712116829781471662","11 oct.","Buen día, se revisa con gusto.","","","","","","","","","1","https://twitter.com/felixgastelum1/status/1712116829781471662/analytics","58","Respondiendo a","https://twitter.com/anvader_a","@anvader_a","","1","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 4 más",""
"https://twitter.com/brunourrutia666","https://pbs.twimg.com/profile_images/1691485755858624512/D7YfOiqT_normal.jpg","Bruno","@brunourrutia666","·","https://twitter.com/brunourrutia666/status/1712116328947954038","11 oct.","","","","","","","","https://twitter.com/brunourrutia666/status/1712116328947954038/photo/1","https://pbs.twimg.com/media/F8KoukgXIAAkY7u?format=jpg&name=small","","https://twitter.com/brunourrutia666/status/1712116328947954038/analytics","23","Respondiendo a","https://twitter.com/Ralejandrogdl","@Ralejandrogdl","","","","https://twitter.com/monotoxer","@monotoxer","y 4 más",""
"https://twitter.com/NaipesFaceS","https://pbs.twimg.com/profile_images/1686961581685440512/OnUaOUjT_normal.jpg","NaipesFace","@NaipesFaceS","·","https://twitter.com/NaipesFaceS/status/1712107991074210297","11 oct.","Lo descongelaron como a Yuawi.","","","","","","","","","1","https://twitter.com/NaipesFaceS/status/1712107991074210297/analytics","18","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f628.svg","","","https://twitter.com/DelToroIsmael_","@DelToroIsmael_","","y"
"https://twitter.com/brunowarren66","https://pbs.twimg.com/profile_images/1703257023041748992/GXO2-der_normal.jpg","Batman2023","@brunowarren66","·","https://twitter.com/brunowarren66/status/1712103427122045170","11 oct.","el","@PabloLemusN","https://twitter.com/PabloLemusN","hace 8 días dijo que se atendería reporte de agua potable con heces fecales y aún no vienen cito chapalita las fuentes, esa negligencia provoca daños. Ayuda!","@Trafico_ZMG","https://twitter.com/Trafico_ZMG","","","","1","https://twitter.com/brunowarren66/status/1712103427122045170/analytics","5.190","","","","","2","","","","",""
"https://twitter.com/brunowarren66","https://pbs.twimg.com/profile_images/1703257023041748992/GXO2-der_normal.jpg","Batman2023","@brunowarren66","·","https://twitter.com/brunowarren66/status/1712102203912057074","11 oct.","hoy hace 8 días se reportó que el agua del condominio chapalita las fuentes con más de 400 casas, sale contaminada con heces fecales","@PabloLemusN","https://twitter.com/PabloLemusN","dijo que se atendería y aún no atienden","@JuanJoseFrangie","https://twitter.com/JuanJoseFrangie","","","","","https://twitter.com/brunowarren66/status/1712102203912057074/analytics","21","","","","","","","","","",""
